subject,classname,img,filepath,file_exists,label
p014,c2,img_69693.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_69693.jpg,True,2
p014,c2,img_79195.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_79195.jpg,True,2
p014,c2,img_381.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_381.jpg,True,2
p014,c2,img_24704.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_24704.jpg,True,2
p014,c2,img_18891.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_18891.jpg,True,2
p014,c2,img_14042.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_14042.jpg,True,2
p014,c2,img_59705.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_59705.jpg,True,2
p014,c2,img_52690.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_52690.jpg,True,2
p014,c2,img_26136.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_26136.jpg,True,2
p014,c2,img_54950.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_54950.jpg,True,2
p014,c2,img_38486.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_38486.jpg,True,2
p014,c2,img_61790.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_61790.jpg,True,2
p014,c2,img_32525.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_32525.jpg,True,2
p014,c2,img_1521.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_1521.jpg,True,2
p014,c2,img_28258.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_28258.jpg,True,2
p014,c2,img_47230.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_47230.jpg,True,2
p014,c2,img_5018.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_5018.jpg,True,2
p014,c2,img_25993.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_25993.jpg,True,2
p014,c2,img_33669.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_33669.jpg,True,2
p014,c2,img_97243.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_97243.jpg,True,2
p014,c2,img_44050.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_44050.jpg,True,2
p014,c2,img_74961.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_74961.jpg,True,2
p014,c2,img_93720.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_93720.jpg,True,2
p014,c2,img_5235.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_5235.jpg,True,2
p014,c2,img_9230.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_9230.jpg,True,2
p014,c2,img_72680.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_72680.jpg,True,2
p014,c2,img_80800.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_80800.jpg,True,2
p014,c2,img_20625.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_20625.jpg,True,2
p014,c2,img_53127.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_53127.jpg,True,2
p014,c2,img_10768.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_10768.jpg,True,2
p014,c2,img_91559.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_91559.jpg,True,2
p014,c2,img_90163.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_90163.jpg,True,2
p014,c2,img_73143.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_73143.jpg,True,2
p014,c2,img_65756.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_65756.jpg,True,2
p014,c2,img_37269.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_37269.jpg,True,2
p014,c2,img_32667.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_32667.jpg,True,2
p014,c2,img_69721.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_69721.jpg,True,2
p014,c2,img_90036.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_90036.jpg,True,2
p014,c2,img_12410.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_12410.jpg,True,2
p014,c2,img_51989.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_51989.jpg,True,2
p014,c2,img_3741.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_3741.jpg,True,2
p014,c2,img_58411.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_58411.jpg,True,2
p014,c2,img_46496.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_46496.jpg,True,2
p014,c2,img_25258.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_25258.jpg,True,2
p014,c2,img_99824.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_99824.jpg,True,2
p014,c2,img_1504.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_1504.jpg,True,2
p014,c2,img_18144.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_18144.jpg,True,2
p014,c2,img_69900.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_69900.jpg,True,2
p014,c2,img_24240.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_24240.jpg,True,2
p014,c2,img_39826.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_39826.jpg,True,2
p014,c2,img_48228.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_48228.jpg,True,2
p014,c2,img_45228.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_45228.jpg,True,2
p014,c2,img_39809.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_39809.jpg,True,2
p014,c2,img_19360.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_19360.jpg,True,2
p014,c2,img_54759.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_54759.jpg,True,2
p014,c2,img_69113.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_69113.jpg,True,2
p014,c2,img_12740.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_12740.jpg,True,2
p014,c2,img_9070.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_9070.jpg,True,2
p014,c2,img_5179.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_5179.jpg,True,2
p014,c2,img_49198.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_49198.jpg,True,2
p014,c2,img_99502.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_99502.jpg,True,2
p014,c2,img_88563.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_88563.jpg,True,2
p014,c2,img_59935.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_59935.jpg,True,2
p014,c2,img_86222.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_86222.jpg,True,2
p014,c2,img_71529.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_71529.jpg,True,2
p014,c2,img_60945.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_60945.jpg,True,2
p014,c2,img_91676.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_91676.jpg,True,2
p014,c2,img_271.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_271.jpg,True,2
p014,c2,img_52141.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_52141.jpg,True,2
p014,c2,img_37310.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_37310.jpg,True,2
p014,c2,img_87230.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_87230.jpg,True,2
p014,c2,img_68372.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_68372.jpg,True,2
p014,c2,img_40126.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_40126.jpg,True,2
p014,c2,img_32455.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_32455.jpg,True,2
p014,c2,img_45950.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_45950.jpg,True,2
p014,c2,img_45539.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_45539.jpg,True,2
p014,c2,img_80566.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_80566.jpg,True,2
p014,c2,img_91009.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_91009.jpg,True,2
p014,c2,img_20644.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_20644.jpg,True,2
p014,c2,img_64261.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_64261.jpg,True,2
p014,c2,img_21596.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_21596.jpg,True,2
p014,c2,img_90385.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_90385.jpg,True,2
p014,c2,img_66370.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_66370.jpg,True,2
p014,c2,img_72579.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_72579.jpg,True,2
p014,c2,img_84473.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_84473.jpg,True,2
p014,c2,img_10277.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_10277.jpg,True,2
p014,c2,img_45293.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_45293.jpg,True,2
p014,c2,img_13994.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_13994.jpg,True,2
p014,c2,img_53796.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c2\img_53796.jpg,True,2
p014,c3,img_98826.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_98826.jpg,True,3
p014,c3,img_98867.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_98867.jpg,True,3
p014,c3,img_24776.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_24776.jpg,True,3
p014,c3,img_51345.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_51345.jpg,True,3
p014,c3,img_55398.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_55398.jpg,True,3
p014,c3,img_86284.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_86284.jpg,True,3
p014,c3,img_60065.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_60065.jpg,True,3
p014,c3,img_22147.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_22147.jpg,True,3
p014,c3,img_83693.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_83693.jpg,True,3
p014,c3,img_27520.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_27520.jpg,True,3
p014,c3,img_22511.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_22511.jpg,True,3
p014,c3,img_46654.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_46654.jpg,True,3
p014,c3,img_54235.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_54235.jpg,True,3
p014,c3,img_52041.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_52041.jpg,True,3
p014,c3,img_4483.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_4483.jpg,True,3
p014,c3,img_35600.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_35600.jpg,True,3
p014,c3,img_40012.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_40012.jpg,True,3
p014,c3,img_47377.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_47377.jpg,True,3
p014,c3,img_95723.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_95723.jpg,True,3
p014,c3,img_40278.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_40278.jpg,True,3
p014,c3,img_56276.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_56276.jpg,True,3
p014,c3,img_79688.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_79688.jpg,True,3
p014,c3,img_26317.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_26317.jpg,True,3
p014,c3,img_77591.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_77591.jpg,True,3
p014,c3,img_60343.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_60343.jpg,True,3
p014,c3,img_92259.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_92259.jpg,True,3
p014,c3,img_35180.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_35180.jpg,True,3
p014,c3,img_28432.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_28432.jpg,True,3
p014,c3,img_31811.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_31811.jpg,True,3
p014,c3,img_83211.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_83211.jpg,True,3
p014,c3,img_93634.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_93634.jpg,True,3
p014,c3,img_39526.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_39526.jpg,True,3
p014,c3,img_12011.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_12011.jpg,True,3
p014,c3,img_41927.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_41927.jpg,True,3
p014,c3,img_62048.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_62048.jpg,True,3
p014,c3,img_72476.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_72476.jpg,True,3
p014,c3,img_57618.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_57618.jpg,True,3
p014,c3,img_41902.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_41902.jpg,True,3
p014,c3,img_93131.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_93131.jpg,True,3
p014,c3,img_60408.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_60408.jpg,True,3
p014,c3,img_53667.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_53667.jpg,True,3
p014,c3,img_50088.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_50088.jpg,True,3
p014,c3,img_58803.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_58803.jpg,True,3
p014,c3,img_79080.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_79080.jpg,True,3
p014,c3,img_73861.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_73861.jpg,True,3
p014,c3,img_1153.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_1153.jpg,True,3
p014,c3,img_52921.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_52921.jpg,True,3
p014,c3,img_14187.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_14187.jpg,True,3
p014,c3,img_95370.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_95370.jpg,True,3
p014,c3,img_27703.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_27703.jpg,True,3
p014,c3,img_9225.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_9225.jpg,True,3
p014,c3,img_17550.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_17550.jpg,True,3
p014,c3,img_81974.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_81974.jpg,True,3
p014,c3,img_1145.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_1145.jpg,True,3
p014,c3,img_64639.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_64639.jpg,True,3
p014,c3,img_26337.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_26337.jpg,True,3
p014,c3,img_101035.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_101035.jpg,True,3
p014,c3,img_13964.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_13964.jpg,True,3
p014,c3,img_90231.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_90231.jpg,True,3
p014,c3,img_72130.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_72130.jpg,True,3
p014,c3,img_46285.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_46285.jpg,True,3
p014,c3,img_95496.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_95496.jpg,True,3
p014,c3,img_34001.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_34001.jpg,True,3
p014,c3,img_56539.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_56539.jpg,True,3
p014,c3,img_97080.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_97080.jpg,True,3
p014,c3,img_53889.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_53889.jpg,True,3
p014,c3,img_81138.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_81138.jpg,True,3
p014,c3,img_89740.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_89740.jpg,True,3
p014,c3,img_36150.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_36150.jpg,True,3
p014,c3,img_4087.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_4087.jpg,True,3
p014,c3,img_216.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_216.jpg,True,3
p014,c3,img_99727.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_99727.jpg,True,3
p014,c3,img_84682.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_84682.jpg,True,3
p014,c3,img_96851.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_96851.jpg,True,3
p014,c3,img_13211.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_13211.jpg,True,3
p014,c3,img_69741.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_69741.jpg,True,3
p014,c3,img_19194.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_19194.jpg,True,3
p014,c3,img_9157.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_9157.jpg,True,3
p014,c3,img_13607.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_13607.jpg,True,3
p014,c3,img_84368.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_84368.jpg,True,3
p014,c3,img_66849.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_66849.jpg,True,3
p014,c3,img_13863.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_13863.jpg,True,3
p014,c3,img_27653.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_27653.jpg,True,3
p014,c3,img_66954.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_66954.jpg,True,3
p014,c3,img_19987.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_19987.jpg,True,3
p014,c3,img_96837.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_96837.jpg,True,3
p014,c3,img_21527.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_21527.jpg,True,3
p014,c3,img_58380.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_58380.jpg,True,3
p014,c3,img_63750.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_63750.jpg,True,3
p014,c3,img_40857.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_40857.jpg,True,3
p014,c3,img_15717.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_15717.jpg,True,3
p014,c3,img_43590.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_43590.jpg,True,3
p014,c3,img_101856.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_101856.jpg,True,3
p014,c3,img_25864.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_25864.jpg,True,3
p014,c3,img_51394.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_51394.jpg,True,3
p014,c3,img_96401.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_96401.jpg,True,3
p014,c3,img_24818.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_24818.jpg,True,3
p014,c3,img_12557.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_12557.jpg,True,3
p014,c3,img_86509.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_86509.jpg,True,3
p014,c3,img_36270.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c3\img_36270.jpg,True,3
p014,c4,img_7875.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_7875.jpg,True,4
p014,c4,img_77156.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_77156.jpg,True,4
p014,c4,img_53210.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_53210.jpg,True,4
